time_tick,lac_X_value,lac_Y_value,lac_Z_value
2.754610,-22.209417,-21.455609,24.104630
2.784738,-29.022821,-26.820510,20.013968
2.814867,-24.455782,-19.002828,12.313293
2.844995,-21.233677,-1.476443,3.154637
2.885166,-27.835631,12.193590,-14.029044
2.915294,-23.700609,8.801864,-20.212436
2.945422,-24.107904,6.584933,-19.263118
2.985593,-28.730559,5.760518,-6.517696
3.015722,-28.926727,4.168596,10.309888
3.045850,-28.601076,7.302188,32.675374
3.086021,-15.551655,11.726561,44.895741
3.116149,-1.736838,11.123470,31.704268
3.146278,13.366135,7.409767,17.757668
3.186449,32.248419,2.405025,17.976046
3.216577,33.042834,-1.696698,31.005476
3.246705,23.238563,-3.433827,40.329854
3.286876,7.413480,0.008676,36.106336
3.317005,-8.742915,-8.805449,32.502616
3.347133,-26.281037,-17.683749,30.795697
3.387304,-27.936439,-7.999191,18.875080
3.417432,-26.665183,9.376143,8.379170
3.447561,-31.526226,16.265834,-5.353731
3.477689,-32.077518,8.722191,-13.647373
3.517860,-32.840213,-1.634284,-16.571499
3.547988,-30.352565,-1.536441,-13.735290
3.588159,-27.600867,4.656782,3.340627
3.618288,-25.569726,12.610459,29.640999
3.648416,-20.514336,14.922784,49.690516
3.678544,-7.647680,12.745917,43.042057
3.718715,6.252007,7.180188,20.911273
3.748844,13.461999,6.650329,11.391050
3.778972,20.983675,4.219507,10.950326
3.819143,27.394463,-5.043683,20.571168
3.849271,26.141608,-9.250304,33.641534
3.879400,21.501138,-2.870770,38.986776
3.919571,5.625447,1.834670,35.439501
3.949699,-9.103798,-13.428132,37.520219
3.979827,-26.317786,-28.789881,48.009258
4.022493,-37.267224,-7.628478,35.927414
4.057643,-41.936724,13.895269,9.620254
4.087771,-39.375903,18.702501,-5.152476
4.122920,-32.336021,14.396710,-11.690018
4.158070,-31.763165,8.996868,-11.446135
4.188198,-31.053747,6.222185,2.131775
4.223348,-26.314808,-1.158639,23.045631
4.258498,-6.955706,-11.660303,50.833470
4.288626,1.185939,-9.878751,49.495638
4.323776,7.307540,-4.502639,30.144418
4.353904,10.149978,1.099109,14.844705
4.389054,16.344399,8.772941,10.225149
4.424203,26.995814,12.917649,14.877461
4.454332,31.097712,20.011933,24.191730
4.489481,26.720695,17.231366,24.813912
4.524631,17.057717,5.271478,27.457294
4.554759,2.927264,-12.407179,37.439608
4.589909,-10.851139,-32.864022,50.130630
4.620053,-24.910084,-28.001347,37.179323
4.650182,-20.693672,-18.091775,23.285256
4.680310,-27.018747,1.784046,14.664461
4.720481,-31.710878,13.500328,4.964222
4.750609,-25.971898,9.698986,0.764927
4.780738,-17.562889,5.712428,5.583540
4.820909,-10.970557,5.477357,16.535265
4.851037,-4.284950,4.208875,21.153807
4.881165,11.232001,-7.963589,20.932467
4.921336,23.378659,-11.384997,15.098124
4.951465,16.448923,-3.810603,13.489009
4.981593,11.901905,-0.950723,5.903889
5.011721,9.387159,4.525950,-1.484984
5.051892,11.754297,12.779891,-9.491497
5.082021,16.622393,11.868346,-14.132946
5.112149,15.894109,11.304784,-10.773114
5.152320,12.818309,2.637740,0.301775
5.182448,16.447775,-14.041538,11.153415
5.212576,17.347575,-22.195605,15.062685
5.252748,4.806258,-17.387085,5.915405
5.282876,-3.153948,-9.467949,3.843213
5.313004,-13.217750,0.998210,6.367513
5.353175,-22.146106,10.912619,7.160282
5.383303,-17.812272,10.824675,4.397728
5.413432,-12.789635,7.075011,9.088176
5.453603,-13.198082,8.335868,14.556065
5.483731,-7.398586,0.697550,18.435078
5.513859,6.384120,-14.939966,20.576424
5.554030,15.669736,-17.165133,15.886542
5.584159,10.686124,-9.826835,12.420748
5.614287,7.627884,-3.855194,4.955544
5.654458,7.693403,5.748530,-1.039862
5.684586,13.880973,11.188756,-4.492569
5.714715,19.347524,15.108429,-5.372958
5.754886,19.982327,25.833649,-0.046437
5.785014,17.269878,21.647741,0.737466
5.815142,25.741219,-0.074683,7.461944
5.845271,28.382904,-23.405536,18.546847
5.885442,23.608475,-23.632498,25.247589
5.915570,11.355948,-16.622918,22.543382
5.945698,-8.630007,-3.914719,18.986589
5.985869,-27.779775,13.480931,14.739498
6.015998,-23.437588,8.207975,7.230454
6.046127,-18.494951,5.519253,7.427542
6.086298,-15.873246,3.570736,14.047868
6.116426,-9.772700,4.615924,21.963890
6.146554,6.378365,-1.736785,29.974864
6.186726,18.087043,-0.294778,35.092807
6.216854,15.145697,4.273977,26.094412
6.246982,11.297081,6.776404,14.724238
6.287153,5.884575,13.047597,3.441313
6.317281,9.416648,17.330981,1.297715
6.347410,10.063483,25.571279,5.635249
6.387581,11.036127,40.739057,15.267174
6.417709,11.924002,36.543176,15.446804
6.447838,6.805491,22.766713,19.949939
6.477966,-3.052109,10.875942,41.258131
6.518137,-15.643829,8.698378,52.156477
6.548265,-27.754284,-4.620679,41.043113
6.583436,-33.652856,-13.613935,26.199599
6.618564,-29.813441,-5.700337,2.483080
6.648693,-27.861643,-2.037974,-10.524287
6.678821,-25.493329,10.927552,-12.405766
6.718992,-19.062167,16.854355,-7.693793
6.749120,-14.923867,14.847734,0.423768
6.779249,-4.869336,9.012522,14.609405
6.819420,3.489759,4.698162,36.364706
6.849548,4.672279,1.708252,30.926464
6.879676,8.670222,-2.841819,12.605040
6.919847,13.135927,-4.734604,-4.696691
6.949976,19.042819,-9.146695,-9.848429
6.980104,22.903758,-15.410634,-11.081481
7.020275,27.834829,-19.168086,-3.114237
7.050403,24.072092,-13.223872,14.993907
7.080532,13.722838,-9.455808,26.217717
7.120703,7.304568,-12.147794,31.189735
7.150831,-3.383040,-5.863219,32.401537
7.180959,-14.513107,7.262157,23.747802
7.221130,-22.532173,20.388809,11.739517
7.251259,-23.276469,20.246450,4.552923
7.281387,-17.980418,15.315219,1.048001
7.321558,-12.780924,10.192691,6.284555
7.351686,-8.063445,10.084160,13.079619
7.381815,-1.608592,5.835890,18.914723
7.411943,8.272841,-11.901442,24.202286
7.452114,11.148710,-16.667270,24.442697
7.482242,7.284415,-8.062847,14.623982
7.512370,6.054724,-2.805645,2.330426
7.552541,11.092789,-0.361552,-8.818075
7.582670,17.595679,-3.370848,-15.547003
7.612798,17.609313,-5.673957,-15.182367
7.652969,14.892468,0.928584,-3.317883
7.683097,13.068524,2.032819,6.764471
7.713226,12.315713,-2.263742,10.679477
7.753397,14.384885,-13.141223,6.975552
7.783525,6.751921,-8.610198,6.073391
7.813653,-3.118711,1.578458,5.812263
7.853824,-14.688356,6.835349,8.866295
7.883953,-16.174681,11.028645,8.883458
7.914081,-15.216066,12.581443,11.905726
7.954252,-13.208139,14.972541,16.475698
7.984380,-9.690501,12.457145,21.000203
8.023280,-1.566481,3.187004,26.779585
8.058429,17.256539,-10.621972,27.417650
8.088557,18.978312,-3.577080,28.582209
8.123707,16.614487,-1.583909,18.075507
8.158856,8.688521,0.873852,1.085030
8.188985,5.738121,3.481504,-8.135521
8.224134,8.029493,0.947859,-17.648187
8.254263,8.713690,-1.447531,-21.773902
8.289412,10.763628,4.719195,-17.447724
8.324562,10.740049,10.773326,-11.082881
8.354690,16.985101,4.849079,-0.922679
8.389840,24.152020,-9.819834,6.485135
8.424990,22.007368,-19.353095,5.406164
8.455118,8.962125,-14.064622,6.317457
8.490268,-6.063185,1.195972,14.793870
8.525417,-19.114964,11.223195,14.846638
8.555546,-17.717638,12.374550,10.530817
8.590695,-11.345328,3.993459,11.091252
8.620834,-10.728680,5.524113,10.408312
8.650963,-8.050126,2.943363,11.637421
8.681091,2.375823,-6.091730,12.321149
8.721262,10.350467,-12.828480,16.334884
8.751390,7.409808,-8.008399,12.140880
8.781519,5.067096,-1.759858,5.284796
8.821690,3.246661,4.683995,1.479115
