time_tick,lac_X_value,lac_Y_value,lac_Z_value
9.930441,60.016519,-70.297789,-29.812323
9.970613,54.784642,-39.212961,-8.550886
10.000742,41.252870,-27.447079,26.004109
10.030870,52.344541,-19.237961,70.969611
10.071042,54.888106,23.009803,72.864119
10.101171,57.958709,63.509677,68.077892
10.131300,27.590811,88.036431,-10.124268
10.201601,-0.276042,84.944350,20.464772
10.241773,51.485450,78.295695,55.595033
10.271902,74.864219,60.108718,71.723723
10.302031,76.867760,4.323864,70.570841
10.332160,45.746844,-16.833763,24.118666
10.367332,41.717792,-50.132224,-24.233143
10.402461,67.404971,-44.250232,-50.443154
10.432590,66.370840,-39.042850,-24.837369
10.462719,42.476533,-29.098213,16.806213
10.502891,56.828447,-14.663156,70.967395
10.533020,61.562518,15.748558,72.886252
10.563149,56.974578,50.069963,75.114637
10.603321,15.329323,88.093398,-4.580309
10.633450,-34.143790,88.741558,-25.912546
10.663579,-23.861980,86.600906,16.885567
10.703751,43.416352,80.129046,42.237090
10.733880,71.707178,74.145783,72.540091
10.774052,76.216584,2.306065,71.077850
10.804181,43.212608,-15.189570,25.342136
10.834310,30.841098,-61.031314,-20.438376
10.874481,67.743179,-53.685234,-38.597416
10.904610,61.002409,-34.350367,-33.536391
10.934740,47.668891,-22.017249,14.307353
10.964868,55.242563,-17.285947,70.563738
11.005040,67.116521,28.236333,73.550330
11.035169,60.484762,56.308634,65.605431
11.065298,35.722163,88.323587,4.749460
11.105470,-33.378219,88.606365,-28.411799
11.135599,-21.797702,86.961593,5.154047
11.175771,28.375959,79.535683,40.414355
11.205900,49.917080,76.262057,69.944005
11.236029,75.553390,39.233986,71.164259
11.266158,62.171130,16.729345,44.542148
11.306330,29.866838,-27.113019,7.599305
11.336459,34.893746,-45.151649,4.866941
11.366588,50.443935,-31.086517,-42.424967
11.396717,24.344814,-18.838453,-50.972755
11.436889,33.651995,-20.031705,-16.248247
11.467018,52.631004,-16.669777,29.396211
11.497147,67.257395,-11.157779,68.223565
11.537319,52.383509,21.043761,56.085685
11.567448,45.814721,69.398262,27.410987
11.597576,-3.465607,87.663493,-12.864763
11.657834,-7.970774,85.545091,10.839885
11.667877,7.434858,83.534395,15.073730
11.708049,60.073641,77.266535,42.664938
11.738178,74.639918,48.320862,71.452088
11.768307,70.781318,4.709649,46.630949
11.808479,30.550814,-16.466843,6.955318
11.838608,31.807754,-30.851126,-11.664568
11.868737,39.251279,-31.808946,-23.088328
11.898866,24.174963,-40.850784,-42.107299
11.939038,31.092668,-33.205638,-32.622499
11.969167,35.078389,-26.216593,-5.641015
11.999296,49.829473,-14.450530,19.638172
12.029425,73.203921,-3.004422,56.568377
12.069597,72.505224,21.100263,67.659809
12.099726,51.695993,65.066043,43.758552
12.139898,-20.561600,88.176488,-15.459715
12.170026,-31.603339,87.979081,-5.252371
12.200155,-8.661183,85.349227,13.150438
12.240327,45.905241,76.356210,38.708285
12.270456,74.682010,44.979082,70.379943
12.300585,66.166321,21.930382,60.802673
12.340757,38.327734,-9.840909,22.698707
12.370886,27.728812,-11.654999,2.964701
12.401015,33.034786,-6.753972,-18.207124
12.441187,32.226193,3.188662,-73.721980
12.471316,23.319896,4.385818,-65.376010
12.501445,29.416522,-3.165006,-40.455297
12.541617,47.589187,-6.496708,19.122923
12.571746,74.002331,-0.890740,58.006431
12.601875,72.650363,27.662097,60.380774
12.632004,50.209024,51.183494,50.255511
12.672176,8.664539,83.380272,23.965682
12.702305,-30.003146,87.024864,-6.824592
12.732433,-43.874184,87.372119,-10.605895
12.772605,-1.994107,78.124588,-15.194518
12.802734,30.899115,55.195716,7.369175
12.832863,75.481103,29.961931,69.690482
12.862992,70.945668,11.560740,62.819350
12.903164,20.893852,-9.495841,19.671594
12.933293,9.796021,-18.147523,-9.242812
12.963422,14.348675,-26.173821,-9.202759
13.003594,11.619008,-31.074120,-26.945127
13.033723,6.956872,-26.950596,-24.008314
13.063852,4.879497,-20.740332,-16.849384
13.104024,6.877751,-9.972357,-19.713253
13.134153,7.385174,1.106203,-18.551797
13.164282,13.940249,0.779709,-1.154625
13.204454,75.234276,-22.762165,53.493892
13.234583,45.131723,14.653360,29.103820
13.264711,13.754413,39.470758,23.249531
13.304883,-10.083963,74.458125,-3.126363
13.335012,-52.684113,85.968085,-4.971498
13.365141,-39.472863,65.305799,8.550472
13.405313,36.747965,61.088833,26.084346
13.435442,74.966532,45.835470,69.959984
13.465571,48.261327,13.394394,54.648247
13.505743,14.423935,4.283792,12.248885
13.535872,15.669971,-2.475947,2.444035
13.566001,26.874634,-9.933070,-8.605202
13.596130,31.085794,-20.684950,-13.886338
13.636302,24.728599,-25.616983,-13.562272
13.666430,22.472075,-25.846030,-21.102426
13.696559,18.261759,-17.894373,-17.569413
13.736731,12.935776,-5.955521,-11.793304
13.766860,19.881947,3.217161,9.888152
13.796989,37.704630,-2.907501,47.832245
13.837161,28.095746,18.449140,28.630060
13.867294,4.603696,30.244050,18.106414
13.897423,-1.221821,30.088134,9.466921
13.937595,-8.396676,34.179028,-11.663094
13.987810,-19.058268,35.287911,-12.371576
14.007896,-12.526414,28.999923,-6.098323
14.038025,-0.166714,11.939891,7.205059
14.068153,19.457393,-6.485764,19.270449
14.098282,23.744257,-14.042535,37.961099
14.138454,9.620587,-11.865551,10.651372
14.168583,4.794109,-4.061027,-3.857207
14.198712,4.493299,-0.756398,-5.509128
14.238884,3.106599,3.973874,-11.959279
14.269013,3.905003,4.854676,-14.429991
14.299142,2.592049,3.476353,-14.584855
14.339314,3.738618,2.931269,-9.682260
14.369443,6.456516,2.663310,-5.665696
14.399572,6.506779,-3.390904,1.223628
14.429701,8.266494,-4.365379,6.757444
14.469873,7.063452,-5.046330,13.349703
14.500001,2.545113,2.056359,5.740990
14.530130,2.189618,4.805498,-0.320636
14.570302,-0.620045,6.444042,-3.734840
14.600431,-1.087364,4.206003,-3.315218
14.630560,-0.539764,2.804489,-1.649614
14.670732,-6.047615,4.755846,0.568345
14.700861,-2.202367,3.001214,0.090571
14.730990,-4.545330,2.279863,0.512292
14.771162,-3.267289,2.836872,3.710666
